property_id,source,title,description_en,description_st,price,currency,district,location_text,property_type,bedrooms,bathrooms,image_paths,listing_url,condition,style,environment,amenities,listing_intent
lhldc-thaba-tsoeu-qs-nek,lesothohousing,Thaba Tsoeu (Q’s Nek),The project is located at Thaba Ts’oeu next the army base. It was developed in 2019.It offers a mixture of low- and middle-income housing. The project comprises of 10 houses and 49 undeveloped sites averaging between 500 sqm and 800 sqm. The sites are surveyed.,"Thepa ena ya mofuta wa site e fumaneha Thaba Ts’oeu next the army base, Qacha's Nek State/county: Lesotho, Thaba Tsoeu, Qacha's Nek. E na le sebaka sena mme e fumaneha ka theko ya M 2,019. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2019.0,LSL,Qacha'S Nek,"Thaba Ts’oeu next the army base, Qacha's Nek State/county: Lesotho, Thaba Tsoeu, Qacha's Nek",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-thaba-tsoeu-qs-nek\\\\image_1.jpg\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-thaba-tsoeu-qs-nek\\\\image_2.jpg\""]""",https://lesothohousing.org.ls/property/thaba-tsoeu-qs-nek/,Good,Traditional,Suburban,"""[]""",sale
lhldc-ty-lehcorp-st-agnes,lesothohousing,TY LeHCorp (St. Agnes),"The project is located at main north 1 road, near ST Agnes High school. It was developed in 1988.It offers low income housing. The project comprises of 225 houses. Services available are water and gravel road.","Thepa ena ya mofuta wa site e fumaneha Main north 1 road, near ST Agnes High school, Berea State/county: Lesotho, TY LeHCorp, Berea. E na le sebaka sena mme e fumaneha ka theko ya M 1. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1.0,LSL,Berea,"Main north 1 road, near ST Agnes High school, Berea State/county: Lesotho, TY LeHCorp, Berea",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-ty-lehcorp-st-agnes\\\\image_1.jpg\""]""",https://lesothohousing.org.ls/property/ty-lehcorp-st-agnes/,Good,Traditional,Urban,"""[\""water connection\"", \""near schools\"", \""road access\""]""",other
lhldc-arrival-center-housing,lesothohousing,Arrival Center (Housing),"The project is located along main road to honeymoon park, opposite Bambatha Ts’ita Sports Arena. It was developed in 1992.It offers a mixture of middle to high-income housing. The project comprises of 25 houses. Services available are water, sewer lines, electricity and tarred roads.","Thepa ena ya mofuta wa site e fumaneha Along main road to honeymoon park, opposite Bambatha Ts’ita Sports Arena, Maseru State/county: Lesotho, Arrival Center, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,992. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1992.0,LSL,Maseru,"Along main road to honeymoon park, opposite Bambatha Ts’ita Sports Arena, Maseru State/county: Lesotho, Arrival Center, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-arrival-center-housing\\\\image_1.jpg\""]""",https://lesothohousing.org.ls/property/arrival-center-housing/,Good,Traditional,Urban,"""[\""water connection\"", \""electricity\"", \""road access\"", \""tar road\""]""",other
lhldc-katlehong-lehcorp,lesothohousing,Katlehong LeHCorp,"The project is located west of Maseru city, neat police training college. It was developed in 1984.It offers low-income housing. The project comprises of 315 houses. Services available are water, street lights and gravel roads.","Thepa ena ya mofuta wa site e fumaneha West of Maseru city, neat police training college, Maseru State/county: Lesotho, Katlehong LEHCORP, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,984. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1984.0,LSL,Maseru,"West of Maseru city, neat police training college, Maseru State/county: Lesotho, Katlehong LEHCORP, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-katlehong-lehcorp\\\\image_1.jpg\""]""",https://lesothohousing.org.ls/property/katlehong-lehcorp/,Good,Traditional,Urban,"""[\""water connection\"", \""road access\""]""",other
lhldc-khubetsoana-lehcorp,lesothohousing,Khubetsoana LeHCorp,The project is located on the main north 1 road to Teyateyaneng. It was developed in 1981.It offers low-income housing. The project comprises of 860 houses. Services available are water and gravel roads.,"Thepa ena ya mofuta wa site e fumaneha Main north 1 road to Teyateyaneng, Maseru State/county: Lesotho, khubetsoana: LEHCORP, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1.0,LSL,Maseru,"Main north 1 road to Teyateyaneng, Maseru State/county: Lesotho, khubetsoana: LEHCORP, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-khubetsoana-lehcorp\\\\image_1.jpg\""]""",https://lesothohousing.org.ls/property/khubetsoana-lehcorp/,Good,Traditional,Suburban,"""[\""water connection\"", \""road access\""]""",other
lhldc-mohalalitoe-lehcorp,lesothohousing,Mohalalitoe LeHCorp,,"Thepa ena ya mofuta wa site e fumaneha Mohalalitoe LeHCorp, Maseru State/county: Lesotho, Mohalalitoe LeHCorp, Maseru. E na le sebaka sena mme e fumaneha ka theko e sa hlaloswang. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",,LSL,Maseru,"Mohalalitoe LeHCorp, Maseru State/county: Lesotho, Mohalalitoe LeHCorp, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-mohalalitoe-lehcorp\\\\image_1.jpg\""]""",https://lesothohousing.org.ls/property/mohalalitoe-lehcorp/,Good,Traditional,Suburban,"""[]""",other
lhldc-ntjabane-project,lesothohousing,Ntjabane project,The project is located along main north 1 road to Kolonyama.It was developed in 2000.It offers a mixture of low- and middle-income sites averaging between 375 sqm and 600 sqm. The project comprises of 1122 sites. The sites are surveyed and serviced with water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Along main north 1 road to Kolonyama, Berea, Ntjabane, Berea. E na le sebaka sena mme e fumaneha ka theko ya M 1. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1.0,LSL,Berea,"Along main north 1 road to Kolonyama, Berea, Ntjabane, Berea",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-ntjabane-project\\\\image_1.jpg\""]""",https://lesothohousing.org.ls/property/ntjabane-project/,Good,Traditional,Suburban,"""[\""water connection\"", \""road access\""]""",other
lhldc-thetsane-west-high-income,lesothohousing,Thetsane West (High-income),"The project is located at south-west of Maseru City. It was developed in 1988.It offers high income sites averaging 600sqm.The project comprises of 805 sites. The sites are surveyed, serviced with roads, water reticulation, sewer lines and electricity lines.","Thepa ena ya mofuta wa site e fumaneha Maseru South-West, Maseru State/county: Lesotho, Thetsane West, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,988. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1988.0,LSL,Maseru,"Maseru South-West, Maseru State/county: Lesotho, Thetsane West, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-thetsane-west-high-income\\\\image_1.png\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-thetsane-west-high-income\\\\image_2.jpg\""]""",https://lesothohousing.org.ls/property/thetsane-west-high-income/,Good,Traditional,Urban,"""[\""water connection\"", \""electricity\"", \""road access\""]""",sale
lhldc-thetsane-west-middle-income-and-low-income,lesothohousing,Thetsane West (Middle-income and Low-income),"The project is located at south-west of Maseru City. It was developed in 1988.It offers a mixture of middle- and low-income sites averaging between 275 sqm and 400 sqm. The project comprises of 995 sites. The sites are surveyed, serviced with roads and water reticulation.","Thepa ena ya mofuta wa site e fumaneha Maseru South-West, Maseru State/county: Lesotho, Thetsane West, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1,988. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1988.0,LSL,Maseru,"Maseru South-West, Maseru State/county: Lesotho, Thetsane West, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-thetsane-west-middle-income-and-low-income\\\\image_1.png\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-thetsane-west-middle-income-and-low-income\\\\image_2.jpg\""]""",https://lesothohousing.org.ls/property/thetsane-west-middle-income-and-low-income/,Good,Traditional,Urban,"""[\""water connection\"", \""road access\""]""",other
lhldc-matala,lesothohousing,Matala,"The project is located at east of Maseru City along main south 1 road. It was developed in 1989.It offers a mixture of low, middle- and high-income sites averaging between 275 sqm and 600 sqm. The project comprises of 900 sites. The sites are surveyed and serviced with water reticulation.","Thepa ena ya mofuta wa site e fumaneha Maseru East Along Main South Road, Maseru State/county: Lesotho, Matala, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1.0,LSL,Maseru,"Maseru East Along Main South Road, Maseru State/county: Lesotho, Matala, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-matala\\\\image_1.png\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-matala\\\\image_2.jpg\""]""",https://lesothohousing.org.ls/property/matala/,Good,Traditional,Urban,"""[\""water connection\"", \""road access\""]""",sale
lhldc-maseru-south-west-i-masowe-i,lesothohousing,Maseru South West I (MASOWE I),The project is located along Kofi Annan (by-pass) opposite Tikoe industrial estate. It was developed in 2002.It offers low income sites averaging 375 sqm. The project comprises of 817 sites. The sites are surveyed and serviced with water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Kofi Annan road (by-pass) opposite MASOWE IV, Maseru State/county: Lesotho, Mosowe I, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 2,002. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2002.0,LSL,Maseru,"Kofi Annan road (by-pass) opposite MASOWE IV, Maseru State/county: Lesotho, Mosowe I, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-maseru-south-west-i-masowe-i\\\\image_1.png\""]""",https://lesothohousing.org.ls/property/maseru-south-west-i-masowe-i/,Good,Traditional,Suburban,"""[\""water connection\"", \""road access\""]""",sale
lhldc-maseru-south-west-ii-masowe-ii,lesothohousing,Maseru South West II (MASOWE II),"The project is located along MASOWE I A road to Likotsi, on the right, opposite MASOWE IV. It was developed in 2003.It offers a mixture of middle- and high-income sites averaging 400 sqm and 600 sqm. The project comprises of 791 sites. The sites are surveyed and serviced with partial gravel roads and water reticulation.","Thepa ena ya mofuta wa site e fumaneha MASOWE I A road to Likotsi, Maseru State/county: Lesotho, MASOWE II, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 2,003. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2003.0,LSL,Maseru,"MASOWE I A road to Likotsi, Maseru State/county: Lesotho, MASOWE II, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-maseru-south-west-ii-masowe-ii\\\\image_1.png\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-maseru-south-west-ii-masowe-ii\\\\image_2.jpg\""]""",https://lesothohousing.org.ls/property/maseru-south-west-ii-masowe-ii/,Good,Traditional,Suburban,"""[\""water connection\"", \""road access\""]""",other
lhldc-maseru-south-west-i-ext-masowe-i-ext,lesothohousing,Maseru South West I Ext (MASOWE I Ext),The project is located along Kofi Annan road (by-pass) opposite MASOWE IV. It was developed in 2006.It offers low income sites averaging 375 sqm. The project comprises of 189 sites. The sites are surveyed and serviced with water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Kofi Annan road (by-pass) opposite MASOWE IV, Maseru State/county: Lesotho, Maseru South West, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 2,006. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2006.0,LSL,Maseru,"Kofi Annan road (by-pass) opposite MASOWE IV, Maseru State/county: Lesotho, Maseru South West, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-maseru-south-west-i-ext-masowe-i-ext\\\\image_1.png\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-maseru-south-west-i-ext-masowe-i-ext\\\\image_2.jpg\""]""",https://lesothohousing.org.ls/property/maseru-south-west-i-ext-masowe-i-ext/,Good,Traditional,Suburban,"""[\""water connection\"", \""road access\""]""",other
lhldc-maseru-south-west-iii-masowe-iii,lesothohousing,Maseru South West III (MASOWE III),The project is located at ha Tsiame along MASOWE I A road to Likotsi. It was developed in 2005.It offers a mixture of middle- and high-income sites averaging 450 sqm and 600 sqm. The project comprises of 600 sites. The sites are surveyed and serviced with partial gravel roads and water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Ha Tsiame along MASOWE I A road to Likotsi, Maseru State/county: Lesotho, MASOWE III, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 2,005. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2005.0,LSL,Maseru,"Ha Tsiame along MASOWE I A road to Likotsi, Maseru State/county: Lesotho, MASOWE III, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-maseru-south-west-iii-masowe-iii\\\\image_1.png\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-maseru-south-west-iii-masowe-iii\\\\image_2.jpg\""]""",https://lesothohousing.org.ls/property/maseru-south-west-iii-masowe-iii/,Good,Traditional,Suburban,"""[\""water connection\"", \""road access\""]""",other
lhldc-maseru-south-west-iv-masowe-iv,lesothohousing,Maseru South West IV (MASOWE IV),"The project is located along MASOWE I A road to Likotsi, on the left, opposite MASOWE II. It was developed in 2006.It offers high income sites averaging 700 sqm and 800 sqm. The project comprises of 164 sites. The sites are surveyed, serviced with roads, water reticulation, sewer lines and electricity lines.","Thepa ena ya mofuta wa site e fumaneha MASOWE I A road to Likotsi, on the left, opposite MASOWE II, Maseru State/county: Lesotho, MASOWE IV, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 2,006. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",2006.0,LSL,Maseru,"MASOWE I A road to Likotsi, on the left, opposite MASOWE II, Maseru State/county: Lesotho, MASOWE IV, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-maseru-south-west-iv-masowe-iv\\\\image_1.png\"", \""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-maseru-south-west-iv-masowe-iv\\\\image_2.jpg\""]""",https://lesothohousing.org.ls/property/maseru-south-west-iv-masowe-iv/,Good,Traditional,Urban,"""[\""water connection\"", \""electricity\"", \""road access\""]""",other
lhldc-ntjabane-project-2,lesothohousing,Ntjabane project,The project is located along main north 1 road to Kolonyama.It was developed in 2000.It offers a mixture of low- and middle-income sites averaging between 375 sqm and 600 sqm. The project comprises of 1122 sites. The sites are surveyed and serviced with water reticulation.,"Thepa ena ya mofuta wa site e fumaneha Along main north 1 road to Kolonyama, Maseru State/county: Lesotho, Ntjabane, Maseru. E na le sebaka sena mme e fumaneha ka theko ya M 1. Tlotla ena e tshwanetse ho shejwa bakeng sa bareki ba batlang menyetla ya nnete Lesotho.",1.0,LSL,Maseru,"Along main north 1 road to Kolonyama, Maseru State/county: Lesotho, Ntjabane, Maseru",Site,0,0,"""[\""C:\\\\Users\\\\lepha\\\\Documents\\\\Codex\\\\2026-04-20-files-mentioned-by-the-user-group\\\\generated\\\\images\\\\live\\\\lesothohousing\\\\lhldc-ntjabane-project-2\\\\image_1.jpg\""]""",https://lesothohousing.org.ls/property/ntjabane-project-2/,Good,Traditional,Suburban,"""[\""water connection\"", \""road access\""]""",other
